LHO.IDN,LHO.KUT,LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
001E,039AFA,2016010701,0100,1207.7875,108.3,1459.9,E,1,M,4000,V,37.025,328.825,7.375,292.275,221.7125,0.025,63.875,364.975,0,0,0,0,0,0,0,0,2016010707
001E,039AFA,2016010702,0200,2084.475,718.55,2398.4,E,1,M,4000,V,202.0375,504.5875,184.225,526.9,453.3875,104.5625,227.725,599.6,0,0,0,0,0,0,0,0,2016010708
001E,039AFA,2016010703,0300,2308.4,766.275,2547.95,E,1,M,4000,V,196.3375,589.725,165.675,497.6375,584.05,205.4375,198.825,636.9875,0,0,0,0,0,0,0,0,2016010709
001E,039AFA,2016010704,0400,2207.1625,528.7125,2317.2,E,1,M,4000,V,125.2125,550.25,124.0875,539.2625,579.3,159.95,119.4625,538.35,0,0,0,0,0,0,0,0,2016010710
001E,039AFA,2016010705,0500,2079.075,533.05,2216.9,E,1,M,4000,V,130.2,504.375,162.6125,538.8375,481.6375,94.2875,145.95,554.225,0,0,0,0,0,0,0,0,2016010711
001E,039AFA,2016010706,0600,2256.65,689.65,2451.2,E,1,M,4000,V,155.125,555.2625,200.9625,612.8,612.675,194.4625,139.1,475.9125,0,0,0,0,0,0,0,0,2016010712
001E,039AFA,2016010707,0700,2112.675,643.1375,2340.8,E,1,M,4000,V,205.05,585.2,112.7625,480.025,480.6375,130.35,194.975,566.8125,0,0,0,0,0,0,0,0,2016010713
001E,039AFA,2016010708,0800,2819.8125,1163.125,2988.75,E,1,M,4000,V,283.35,721.925,342.8875,747.1875,610.6375,238.025,298.8625,740.0625,0,0,0,0,0,0,0,0,2016010714
001E,039AFA,2016010709,0900,2904.45,1165.6125,3334.5,E,1,M,4000,V,290.9875,692.45,274.2125,688.8625,689.5125,259.675,340.7375,833.625,0,0,0,0,0,0,0,0,2016010715
001E,039AFA,2016010710,1000,3124.4375,1271.3375,3367.15,E,1,M,4000,V,291.575,726.625,323.5625,778.3375,841.7875,339.625,316.575,777.6875,0,0,0,0,0,0,0,0,2016010716
001E,039AFA,2016010711,1100,2937.0875,1217.9625,3050.3,E,1,M,4000,V,310.2875,745.975,312.4,762.575,751.7625,312.3875,282.8875,676.775,0,0,0,0,0,0,0,0,2016010717
001E,039AFA,2016010712,1200,2710.5875,1009.8,2801,E,1,M,4000,V,261.975,700.25,253.5,655.925,671.15,279.6,214.725,683.2625,0,0,0,0,0,0,0,0,2016010718
001E,039AFA,2016010713,1300,2738.975,987.875,2788.2,E,1,M,4000,V,260.2375,697.05,260.1125,683.1125,671.2375,206.7625,260.7625,687.575,0,0,0,0,0,0,0,0,2016010719
001E,039AFA,2016010714,1400,2005.1,542.225,2139.15,E,1,M,4000,V,117.6,484.9375,116.65,460,534.7875,176.0625,131.9125,525.375,0,0,0,0,0,0,0,0,2016010720
001E,039AFA,2016010715,1500,2169.025,725.85,2317.2,E,1,M,4000,V,197.875,548.3125,172.5375,531.0875,510.325,123.9375,231.5,579.3,0,0,0,0,0,0,0,0,2016010721
001E,039AFA,2016010716,1600,2142.8875,723.425,2192,E,1,M,4000,V,169.0125,528.35,182.4875,543.0625,548,203.8375,168.0875,523.475,0,0,0,0,0,0,0,0,2016010722
001E,039AFA,2016010717,1700,2289.45,578.8,2519.15,E,1,M,4000,V,136.5875,600.025,199.55,629.7875,583.2875,185.675,56.9875,476.35,0,0,0,0,0,0,0,0,2016010723
001E,039AFA,2016010718,1800,2555.7,837.0625,2906.9,E,1,M,4000,V,260.2625,723.65,159.6875,546.6125,558.7125,149.075,268.0375,726.725,0,0,0,0,0,0,0,0,2016010800
001E,039AFA,2016010719,1900,3051.825,1140.7625,3481.2,E,1,M,4000,V,334.95,870.3,235.7875,693.7875,740.2875,280.7375,289.2875,747.45,0,0,0,0,0,0,0,0,2016010801
001E,039AFA,2016010720,2000,2709.4,1047.9,2796.8,E,1,M,4000,V,273.3625,699.2,266.5625,696.65,678.7125,273,234.975,634.8375,0,0,0,0,0,0,0,0,2016010802
001E,039AFA,2016010721,2100,2612.675,929.1375,2782.55,E,1,M,4000,V,231.7,682.9875,219.5375,623.9,610.15,213.3375,264.5625,695.6375,0,0,0,0,0,0,0,0,2016010803
001E,039AFA,2016010722,2200,2309.525,700.225,2680.95,E,1,M,4000,V,118.0625,515.05,205.4625,604.8875,670.2375,249.2125,127.4875,519.35,0,0,0,0,0,0,0,0,2016010804
001E,039AFA,2016010723,2300,2420.5125,671.1,2647.65,E,1,M,4000,V,198.5875,661.9125,135.1875,573.7,560.3375,140.2875,197.0375,624.5625,0,0,0,0,0,0,0,0,2016010805
001E,039AFA,2016010724,2400,2542.1875,1038.2125,2755,E,1,M,4000,V,274.3625,618.7625,265.675,630.2375,688.75,286.875,211.3,604.4375,0,0,0,0,0,0,0,0,2016010806
001E,039AFA,2016010801,0100,2368.0375,842.45,2514.45,E,1,M,4000,V,211.075,610.4875,249.4875,628.6125,561.325,198.125,183.7625,567.6125,0,0,0,0,0,0,0,0,2016010807
001E,039AFA,2016010802,0200,2557.9375,938.375,2709.1,E,1,M,4000,V,227.2125,668.925,256.05,677.275,640.5125,266.45,188.6625,571.225,0,0,0,0,0,0,0,0,2016010808
001E,039AFA,2016010803,0300,2481.975,893.325,2510.8,E,1,M,4000,V,209.775,626.4625,241,627.7,622.7,230.675,211.875,605.1125,0,0,0,0,0,0,0,0,2016010809
001E,039AFA,2016010804,0400,2161.2375,661.2,2340.65,E,1,M,4000,V,201.8125,585.1625,162.225,527.3875,527.3875,154.3875,142.775,521.3,0,0,0,0,0,0,0,0,2016010810
001E,039AFA,2016010805,0500,2190.425,707.4,2226.05,E,1,M,4000,V,179.15,556.5125,165.2,535.8,547.5375,185.8625,177.1875,550.575,0,0,0,0,0,0,0,0,2016010811
001E,039AFA,2016010806,0600,2262.325,693.7875,2278.4,E,1,M,4000,V,169.525,564.1375,174.5625,569.6,565.2375,177.7875,171.9125,563.35,0,0,0,0,0,0,0,0,2016010812
001E,039AFA,2016010807,0700,2161.65,703.15,2198.35,E,1,M,4000,V,184.375,549.5875,184.2625,535.9125,543.5,167.95,166.5625,532.65,0,0,0,0,0,0,0,0,2016010813
001E,039AFA,2016010808,0800,2191.025,675.6375,2258.65,E,1,M,4000,V,189.7,558.7625,191.0125,564.6625,526.225,137,157.925,541.375,0,0,0,0,0,0,0,0,2016010814
001E,039AFA,2016010809,0900,2012.275,577.625,2351.65,E,1,M,4000,V,75.325,410.4875,158.7625,520.1875,587.9125,197.875,145.6625,493.6875,0,0,0,0,0,0,0,0,2016010815
001E,039AFA,2016010810,1000,2287.8375,721.825,2501.9,E,1,M,4000,V,147.65,541.475,214.425,611.9,625.475,210.65,149.1,508.9875,0,0,0,0,0,0,0,0,2016010816
001E,039AFA,2016010811,1100,2113.9125,665.975,2247.95,E,1,M,4000,V,131.8,457.4,162.7625,541.25,553.275,169.3,202.1125,561.9875,0,0,0,0,0,0,0,0,2016010817
001E,039AFA,2016010812,1200,2261.325,859.7875,2366,E,1,M,4000,V,218.65,554.4125,227.35,545.925,591.5,213.9,199.8875,569.4875,0,0,0,0,0,0,0,0,2016010818
001E,039AFA,2016010813,1300,2130.35,722.725,2255.7,E,1,M,4000,V,200.725,563.925,156.125,525.475,532.8375,176.2875,189.5875,508.1125,0,0,0,0,0,0,0,0,2016010819
001E,039AFA,2016010814,1400,2339.3,857.8875,2501.8,E,1,M,4000,V,245.0625,625.45,222.325,608.675,555.925,204.9625,185.5375,549.25,0,0,0,0,0,0,0,0,2016010820
001E,039AFA,2016010815,1500,2422.6875,1040.8,2636.8,E,1,M,4000,V,222.2,551.6625,274.475,625.45,659.2,300.4,243.725,586.375,0,0,0,0,0,0,0,0,2016010821
001E,039AFA,2016010816,1600,1986.2,658.85,2045.3,E,1,M,4000,V,157.2375,496.975,161.125,484.975,492.925,170.2875,170.2,511.325,0,0,0,0,0,0,0,0,2016010822
001E,039AFA,2016010817,1700,2033.575,633.8875,2209.2,E,1,M,4000,V,134.5625,479.5,188.3125,552.3,538.925,185.6125,125.4,462.85,0,0,0,0,0,0,0,0,2016010823
001E,039AFA,2016010818,1800,2068.025,652.3875,2258.05,E,1,M,4000,V,194.8375,564.5125,173.3125,541.75,431.3625,105.7875,178.45,530.4,0,0,0,0,0,0,0,0,2016010900
001E,039AFA,2016010819,1900,2465.6625,871.5125,2727.45,E,1,M,4000,V,242.1125,635.3125,207.5125,590.7125,557.775,189.7125,232.175,681.8625,0,0,0,0,0,0,0,0,2016010901
001E,039AFA,2016010820,2000,2660.0125,1042.975,2738.65,E,1,M,4000,V,312.2625,684.6625,278.8375,657.925,640.2375,199.025,252.85,677.1875,0,0,0,0,0,0,0,0,2016010902
001E,039AFA,2016010821,2100,2460.85,993.125,2546.05,E,1,M,4000,V,259.5375,622.5625,241.25,636.5125,621.1625,213.575,278.7625,580.6125,0,0,0,0,0,0,0,0,2016010903
001E,039AFA,2016010822,2200,2474.4125,987.15,2855.95,E,1,M,4000,V,273.375,713.9875,219.6,573.9125,519.8,250.3375,243.8375,666.7125,0,0,0,0,0,0,0,0,2016010904
001E,039AFA,2016010823,2300,2672.8875,1146.875,2812.1,E,1,M,4000,V,309.1125,648.1,276.675,650.85,670.9125,271.5625,289.525,703.025,0,0,0,0,0,0,0,0,2016010905
001E,039AFA,2016010824,2400,2739.0625,991.225,2843.15,E,1,M,4000,V,262.85,710.7875,243.125,681.25,680.1875,248.525,236.725,666.8375,0,0,0,0,0,0,0,0,2016010906
001E,039AFA,2016010901,0100,2628.35,894.7375,2745.15,E,1,M,4000,V,176.7875,622.725,218.55,654.8625,664.475,232.6,266.8,686.2875,0,0,0,0,0,0,0,0,2016010907
001E,039AFA,2016010902,0200,2522.65,914.8375,2733.95,E,1,M,4000,V,209.2125,594.875,252.2375,653.4875,683.4875,274.375,179.0125,590.8,0,0,0,0,0,0,0,0,2016010908
001E,039AFA,2016010903,0300,2809.1875,1028.8,2975.7,E,1,M,4000,V,279.35,715.1,291.275,743.925,639.3,183.5375,274.6375,710.8625,0,0,0,0,0,0,0,0,2016010909
001E,039AFA,2016010904,0400,2453.6625,806.5625,2591.2,E,1,M,4000,V,202.8,647.8,193.475,615.9625,589.5375,202.1125,208.175,600.3625,0,0,0,0,0,0,0,0,2016010910
001E,039AFA,2016010905,0500,2321.0875,705.15,2600.9,E,1,M,4000,V,150.25,560.125,180.275,566.1,650.225,228.4875,146.1375,544.6375,0,0,0,0,0,0,0,0,2016010911
001E,039AFA,2016010906,0600,2456.75,833.8,2633.9,E,1,M,4000,V,225.3375,658.475,236.0375,622.4625,547.0875,165.25,207.175,628.725,0,0,0,0,0,0,0,0,2016010912
001E,039AFA,2016010907,0700,2155.975,717.05,2368.6,E,1,M,4000,V,158.2,494.8625,180.1375,539.7125,592.15,202.6125,176.1,529.25,0,0,0,0,0,0,0,0,2016010913
001E,039AFA,2016010908,0800,2045.125,653.9625,2141.25,E,1,M,4000,V,179.275,513.125,166.4625,535.3125,514.65,163.6625,144.5625,482.0375,0,0,0,0,0,0,0,0,2016010914
001E,039AFA,2016010909,0900,2093.1375,641.8125,2265.3,E,1,M,4000,V,189.6875,566.325,122.9625,488.5875,475.85,124.1875,204.975,562.375,0,0,0,0,0,0,0,0,2016010915
001E,039AFA,2016010910,1000,2133.075,744.3375,2223.6,E,1,M,4000,V,187.3875,537.475,149.5875,490.2375,555.9,196.7625,210.6,549.4625,0,0,0,0,0,0,0,0,2016010916
001E,039AFA,2016010911,1100,2339.55,838.925,2565.05,E,1,M,4000,V,223.5,641.2625,195.25,541.9,578.075,224.125,196.05,578.3125,0,0,0,0,0,0,0,0,2016010917
001E,039AFA,2016010912,1200,2489.05,918.1125,2837.9,E,1,M,4000,V,275.3875,709.475,197.8125,543.175,546.875,196.475,248.4375,689.525,0,0,0,0,0,0,0,0,2016010918
001E,039AFA,2016010913,1300,2636.2875,1067.7125,2929.6,E,1,M,4000,V,266.925,654,260.9375,637.2,612.6875,248.4625,291.3875,732.4,0,0,0,0,0,0,0,0,2016010919
001E,039AFA,2016010914,1400,2506.5625,871.875,2862.05,E,1,M,4000,V,151.3375,555.5625,280.2875,673.0125,715.5125,290.9875,149.2625,562.475,0,0,0,0,0,0,0,0,2016010920
001E,039AFA,2016010915,1500,2030.0875,534,2291.1,E,1,M,4000,V,126.7125,484.1875,151.575,530.3125,572.775,167.075,88.6375,442.8125,0,0,0,0,0,0,0,0,2016010921
001E,039AFA,2016010916,1600,2143.5,579.125,2410.2,E,1,M,4000,V,155.5375,573.1,122.5875,499.7875,468.0625,92.2375,208.7625,602.55,0,0,0,0,0,0,0,0,2016010922
001E,039AFA,2016010917,1700,2455.3625,823.9125,2609.5,E,1,M,4000,V,202.225,609.325,189.15,587.9125,605.75,209.475,223.0625,652.375,0,0,0,0,0,0,0,0,2016010923
001E,039AFA,2016010918,1800,2414.675,671.8625,2550.5,E,1,M,4000,V,180.4125,637.625,160.5125,588.825,605.6875,161.475,169.4625,582.5375,0,0,0,0,0,0,0,0,2016011000
001E,039AFA,2016010919,1900,2182.725,625.2875,2405.5,E,1,M,4000,V,133.2625,490.2125,156.9,563.55,601.375,195.8,139.325,527.5875,0,0,0,0,0,0,0,0,2016011001
001E,039AFA,2016010920,2000,1805.7375,347.325,2041,E,1,M,4000,V,45.8625,400.125,78.85,447.525,510.25,125.725,96.8875,447.8375,0,0,0,0,0,0,0,0,2016011002
001E,039AFA,2016010921,2100,1817.875,531.375,1940.45,E,1,M,4000,V,132.25,429.1625,133.5125,476.625,485.1125,145.1,120.5125,426.975,0,0,0,0,0,0,0,0,2016011003
001E,039AFA,2016010922,2200,1788.15,492.3375,1938.75,E,1,M,4000,V,135.6875,460.2,133.8875,454.9,388.3625,79.6625,143.1,484.6875,0,0,0,0,0,0,0,0,2016011004
001E,039AFA,2016010923,2300,1727.4,320.6875,1847.65,E,1,M,4000,V,77.4875,446.05,120.1875,448.5625,461.9125,115.2625,7.75,370.875,0,0,0,0,0,0,0,0,2016011005
001E,039AFA,2016010924,2400,624.95,0.275,1075.8,E,1,M,4000,V,0,107.75,0,180.45,268.95,0.275,0,67.8,0,0,0,0,0,0,0,0,2016011006
001E,039AFA,2016011001,0100,258.275,0,262.95,E,1,M,4000,V,0,64.3875,0,64.5,65.7375,0,0,63.65,0,0,0,0,0,0,0,0,2016011007
001E,039AFA,2016011002,0200,255.225,0,259.2,E,1,M,4000,V,0,63.9625,0,63.0125,64.8,0,0,63.45,0,0,0,0,0,0,0,0,2016011008
001E,039AFA,2016011003,0300,256.75,0,258.75,E,1,M,4000,V,0,63.075,0,64.5875,64.4,0,0,64.6875,0,0,0,0,0,0,0,0,2016011009
001E,039AFA,2016011004,0400,255.5,0,261.3,E,1,M,4000,V,0,64.3125,0,63.025,62.8375,0,0,65.325,0,0,0,0,0,0,0,0,2016011010
001E,039AFA,2016011005,0500,256.1375,0,263.1,E,1,M,4000,V,0,62.85,0,63.825,63.6875,0,0,65.775,0,0,0,0,0,0,0,0,2016011011
001E,039AFA,2016011006,0600,255.7,0,259.55,E,1,M,4000,V,0,64.8875,0,63.45,64.1375,0,0,63.225,0,0,0,0,0,0,0,0,2016011012
001E,039AFA,2016011007,0700,255.7625,0,259.7,E,1,M,4000,V,0,62.4625,0,64.45,63.925,0,0,64.925,0,0,0,0,0,0,0,0,2016011013
001E,039AFA,2016011008,0800,259.9375,0,268.15,E,1,M,4000,V,0,66.0125,0,67.0375,64.0625,0,0,62.825,0,0,0,0,0,0,0,0,2016011014
001E,039AFA,2016011009,0900,228.35,0,242.05,E,1,M,4000,V,0,55.75,0,55.7375,60.5125,0,0,56.35,0,0,0,0,0,0,0,0,2016011015
001E,039AFA,2016011010,1000,223.6,0,228.3,E,1,M,4000,V,0,55.8625,0,55.0625,57.075,0,0,55.6,0,0,0,0,0,0,0,0,2016011016
001E,039AFA,2016011011,1100,223.1,0,225.8,E,1,M,4000,V,0,56.45,0,55.375,55.5,0,0,55.775,0,0,0,0,0,0,0,0,2016011017
001E,039AFA,2016011012,1200,223.325,0,231.1,E,1,M,4000,V,0,57.775,0,55.0625,55.3125,0,0,55.175,0,0,0,0,0,0,0,0,2016011018
001E,039AFA,2016011013,1300,224.35,0,226,E,1,M,4000,V,0,56.0375,0,55.3625,56.45,0,0,56.5,0,0,0,0,0,0,0,0,2016011019
001E,039AFA,2016011014,1400,225.1125,0,229.15,E,1,M,4000,V,0,57.2875,0,54.9375,56.75,0,0,56.1375,0,0,0,0,0,0,0,0,2016011020
001E,039AFA,2016011015,1500,230.175,0,235.35,E,1,M,4000,V,0,56.2375,0,56.7,58.8375,0,0,58.4,0,0,0,0,0,0,0,0,2016011021
001E,039AFA,2016011016,1600,278.0875,0,335.05,E,1,M,4000,V,0,78.65,0,58.1375,57.5375,0,0,83.7625,0,0,0,0,0,0,0,0,2016011022
001E,039AFA,2016011017,1700,334.975,0,348.55,E,1,M,4000,V,0,85.9,0,79.95,81.9875,0,0,87.1375,0,0,0,0,0,0,0,0,2016011023
001E,039AFA,2016011018,1800,302.2625,0,345.4,E,1,M,4000,V,0,64.825,0,85.4875,86.35,0,0,65.6,0,0,0,0,0,0,0,0,2016011100
001E,039AFA,2016011019,1900,256.6,0,259.25,E,1,M,4000,V,0,63.475,0,64.8125,63.75,0,0,64.5625,0,0,0,0,0,0,0,0,2016011101
001E,039AFA,2016011020,2000,255.2875,0,257.6,E,1,M,4000,V,0,63.5125,0,64.4,64.4,0,0,62.975,0,0,0,0,0,0,0,0,2016011102
001E,039AFA,2016011021,2100,255.9875,0,261.1,E,1,M,4000,V,0,65.275,0,63.875,63.3375,0,0,63.5,0,0,0,0,0,0,0,0,2016011103
001E,039AFA,2016011022,2200,257.4375,0,262.4,E,1,M,4000,V,0,64.0625,0,64.625,63.15,0,0,65.6,0,0,0,0,0,0,0,0,2016011104
001E,039AFA,2016011023,2300,264.0625,0,265.95,E,1,M,4000,V,0,65.4375,0,66.4875,66.3375,0,0,65.8,0,0,0,0,0,0,0,0,2016011105
001E,039AFA,2016011024,2400,356.275,0,404.7,E,1,M,4000,V,0,98.375,0,101.175,65.9875,0,0,90.7375,0,0,0,0,0,0,0,0,2016011106
001E,039AFA,2016011101,0100,972.35,67.475,1252.85,E,1,M,4000,V,22.15,285.5,0.05,234.6125,139.025,0,45.275,313.2125,0,0,0,0,0,0,0,0,2016011107
001E,039AFA,2016011102,0200,1768.6,507.3125,2107.1,E,1,M,4000,V,136.1,451.5625,123.4,413.2125,377.05,86.4375,161.375,526.775,0,0,0,0,0,0,0,0,2016011108
001E,039AFA,2016011103,0300,1979.1125,529.2875,2119.8,E,1,M,4000,V,114.6875,497.0625,141.55,500.7875,529.95,149.0375,124.0125,451.3125,0,0,0,0,0,0,0,0,2016011109
001E,039AFA,2016011104,0400,1839.925,530.2625,1916.3,E,1,M,4000,V,122.15,446.0625,142.475,479.075,464.0875,136.1875,129.45,450.7,0,0,0,0,0,0,0,0,2016011110
001E,039AFA,2016011105,0500,1822.45,519.1125,1914.75,E,1,M,4000,V,143.9,476.45,139.5625,478.6875,414.25,109.2625,126.3875,453.0625,0,0,0,0,0,0,0,0,2016011111
001E,039AFA,2016011106,0600,1782.0625,385.1375,1943.5,E,1,M,4000,V,111.8,473.75,104.2,449.275,373.1625,63.9875,105.15,485.875,0,0,0,0,0,0,0,0,2016011112
001E,039AFA,2016011107,0700,1654.6125,318.9625,1900.65,E,1,M,4000,V,68.05,360.25,37.125,392.2,475.1625,94.75,119.0375,427,0,0,0,0,0,0,0,0,2016011113
001E,039AFA,2016011108,0800,2064.1875,630.675,2233.45,E,1,M,4000,V,189.4125,558.3625,177.375,555.8875,460.75,130.5625,133.325,489.1875,0,0,0,0,0,0,0,0,2016011114
001E,039AFA,2016011109,0900,2189.7125,821.225,2215.7,E,1,M,4000,V,222.4875,553.75,190.7875,546.075,553.925,184,223.95,535.9625,0,0,0,0,0,0,0,0,2016011115
001E,039AFA,2016011110,1000,1942.6375,535.0625,2069.25,E,1,M,4000,V,138.1125,507.975,80.9,441.0625,476.2875,153.55,162.5,517.3125,0,0,0,0,0,0,0,0,2016011116
001E,039AFA,2016011111,1100,1926.0375,697.3,2037.75,E,1,M,4000,V,198,502.675,179.075,478.9125,435.0125,120.425,199.8,509.4375,0,0,0,0,0,0,0,0,2016011117
001E,039AFA,2016011112,1200,2071.3125,614.2375,2293.8,E,1,M,4000,V,105.675,483.3625,186.45,556.575,573.45,221.075,101.0375,457.925,0,0,0,0,0,0,0,0,2016011118
001E,039AFA,2016011113,1300,2204.6125,749.6875,2281.9,E,1,M,4000,V,168.4375,550.45,202.4625,570.475,564.75,198.8375,179.95,518.9375,0,0,0,0,0,0,0,0,2016011119
001E,039AFA,2016011114,1400,1912.05,451.1125,2036.95,E,1,M,4000,V,60.7125,434.625,95.95,473.5375,509.2375,147.7875,146.6625,494.65,0,0,0,0,0,0,0,0,2016011120
001E,039AFA,2016011115,1500,1992.675,591.525,2190.85,E,1,M,4000,V,172.95,547.7125,134.1,488.2375,490.7125,152.75,131.725,466.0125,0,0,0,0,0,0,0,0,2016011121
001E,039AFA,2016011116,1600,2130.975,627.7,2317.25,E,1,M,4000,V,193.8125,579.3125,115.9625,515.2375,507.5,141.5125,176.4125,528.925,0,0,0,0,0,0,0,0,2016011122
001E,039AFA,2016011117,1700,2254.15,1001.95,2347.5,E,1,M,4000,V,257.95,586.875,272.8,574.4,517.0625,210.0625,261.1375,575.8125,0,0,0,0,0,0,0,0,2016011123
001E,039AFA,2016011118,1800,2222.8125,923.0125,2382.95,E,1,M,4000,V,226.45,573.9375,264.375,595.7375,521.175,228.0625,204.125,531.9625,0,0,0,0,0,0,0,0,2016011200
001E,039AFA,2016011119,1900,2290.325,899.475,2427.65,E,1,M,4000,V,231.95,606.9125,223.85,562.1875,521.6375,208.1125,235.5625,599.5875,0,0,0,0,0,0,0,0,2016011201
001E,039AFA,2016011120,2000,2372.6125,696.4625,2596.15,E,1,M,4000,V,167.4875,615.4375,154.3125,588.525,519.6125,183.975,190.6875,649.0375,0,0,0,0,0,0,0,0,2016011202
001E,039AFA,2016011121,2100,2477.1625,893.5875,2591.05,E,1,M,4000,V,257.2,647.7625,199.075,587.3,631.8875,219.1,218.2125,610.2125,0,0,0,0,0,0,0,0,2016011203
001E,039AFA,2016011122,2200,2614.9125,908.275,2868.45,E,1,M,4000,V,275.45,717.1125,214.3875,662.225,579,172.3125,246.125,656.575,0,0,0,0,0,0,0,0,2016011204
001E,039AFA,2016011123,2300,2548.725,971.575,2662.85,E,1,M,4000,V,271.3375,665.7125,227.275,646.3875,590.9625,202.35,270.6125,645.6625,0,0,0,0,0,0,0,0,2016011205
001E,039AFA,2016011124,2400,2745.9125,1092.9625,3038.65,E,1,M,4000,V,309.15,759.6625,237.6875,641.8875,653.225,272.475,273.65,691.1375,0,0,0,0,0,0,0,0,2016011206
001E,039AFA,2016011201,0100,2532.8,1024.2125,2763.8,E,1,M,4000,V,228.3375,617.7125,243.1125,603.25,690.95,323.8875,228.875,620.8875,0,0,0,0,0,0,0,0,2016011207
001E,039AFA,2016011202,0200,2077.05,605.4,2304.25,E,1,M,4000,V,141.275,508.575,119.0875,476.35,516.0625,157.975,187.0625,576.0625,0,0,0,0,0,0,0,0,2016011208
001E,039AFA,2016011203,0300,1766.5125,539.7875,1981.2,E,1,M,4000,V,162.1375,452.4625,71.3875,370.3625,448.3875,132.0875,174.175,495.3,0,0,0,0,0,0,0,0,2016011209
001E,039AFA,2016011204,0400,1915.675,488.75,2285.85,E,1,M,4000,V,116,471.225,66.975,415.8875,571.4625,207.4625,98.3125,457.1,0,0,0,0,0,0,0,0,2016011210
001E,039AFA,2016011205,0500,1903.5125,496.3125,1981.7,E,1,M,4000,V,136.2,495.425,149.475,493.3625,471.275,122.275,88.3625,443.45,0,0,0,0,0,0,0,0,2016011211
001E,039AFA,2016011206,0600,1703.425,293.85,2034.85,E,1,M,4000,V,40.25,395.3375,86.775,454.2,508.7125,145.55,21.275,345.175,0,0,0,0,0,0,0,0,2016011212
001E,039AFA,2016011207,0700,2288.6125,605.6375,2870,E,1,M,4000,V,200.8125,649.4625,86.6125,477.65,444,64.6,253.6125,717.5,0,0,0,0,0,0,0,0,2016011213
001E,039AFA,2016011208,0800,2917.725,1006.0875,2974,E,1,M,4000,V,258.325,728.95,233.3875,716.3875,728.8875,251.8875,262.4875,743.5,0,0,0,0,0,0,0,0,2016011214
001E,039AFA,2016011209,0900,2914.6625,1060.0375,3054.15,E,1,M,4000,V,226.0125,665.4375,304.6,761.7375,763.5375,292.05,237.375,723.95,0,0,0,0,0,0,0,0,2016011215
001E,039AFA,2016011210,1000,2818.4875,898.825,3015.35,E,1,M,4000,V,224.1125,663.55,216.6625,697.025,753.8375,205.475,252.575,704.075,0,0,0,0,0,0,0,0,2016011216
001E,039AFA,2016011211,1100,2586.75,795.35,2748,E,1,M,4000,V,209.9125,650.4,236.1,687,672.175,212.6375,136.7,577.175,0,0,0,0,0,0,0,0,2016011217
001E,039AFA,2016011212,1200,2450,889.3625,2752.85,E,1,M,4000,V,253.35,634.7125,220.375,624.775,502.3,108.9875,306.65,688.2125,0,0,0,0,0,0,0,0,2016011218
001E,039AFA,2016011213,1300,2279.35,777.8125,2630.1,E,1,M,4000,V,177.0375,543.0875,157.7,532.9375,657.525,253.2125,189.8625,545.8,0,0,0,0,0,0,0,0,2016011219
001E,039AFA,2016011214,1400,2427.025,843.6,2669.05,E,1,M,4000,V,234.725,667.2625,213.3625,618.7875,513.6125,172.6375,222.875,627.3625,0,0,0,0,0,0,0,0,2016011220
001E,039AFA,2016011215,1500,2396.8375,856.275,2606,E,1,M,4000,V,205.9125,603.4,184.05,551.225,651.5,248.175,218.1375,590.7125,0,0,0,0,0,0,0,0,2016011221
001E,039AFA,2016011216,1600,2064.2,741.9875,2163.9,E,1,M,4000,V,187.0125,521.075,202.4875,540.975,510.0375,180.425,172.0625,492.1125,0,0,0,0,0,0,0,0,2016011222
001E,039AFA,2016011217,1700,2738.25,1097.3875,3224.6,E,1,M,4000,V,312.475,730.925,246.65,651.2125,549.9625,198.2375,340.025,806.15,0,0,0,0,0,0,0,0,2016011223
001E,039AFA,2016011218,1800,2817.3,1162.8375,2928,E,1,M,4000,V,274.5125,693.9625,315.375,727.025,732,322.3375,250.6125,664.3125,0,0,0,0,0,0,0,0,2016011300
001E,039AFA,2016011219,1900,2761.375,1237.4125,2809.25,E,1,M,4000,V,304.1125,683.15,329.8875,702.3125,698,311.15,292.2625,677.9125,0,0,0,0,0,0,0,0,2016011301
001E,039AFA,2016011220,2000,2778.4,1199.75,2985.75,E,1,M,4000,V,335.5625,725.6125,257.4125,664.7625,641.5875,260.8,345.975,746.4375,0,0,0,0,0,0,0,0,2016011302
001E,039AFA,2016011221,2100,2330.35,998.9375,2627.1,E,1,M,4000,V,250.65,586.4375,236.7625,561.525,656.775,314.075,197.45,525.6125,0,0,0,0,0,0,0,0,2016011303
001E,039AFA,2016011222,2200,2152.3875,850.65,2409.45,E,1,M,4000,V,197.1875,497.225,206.1125,514.325,538.475,185.7375,261.6125,602.3625,0,0,0,0,0,0,0,0,2016011304
001E,039AFA,2016011223,2300,2272.7875,889.4375,2442.75,E,1,M,4000,V,238.45,586.9875,242.7875,610.6875,551.35,231.6125,176.5875,523.7625,0,0,0,0,0,0,0,0,2016011305
