LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
2017070706,0600,23.44,3.1074722879396,23.92,R,2,H,80,V,38.0665355272602,291,38.0665355272602,292,299,41.1740078151998,38.0665355272602,290,0,0,0,0,0,0,0,0,2017070712
2017070707,0700,20.34,4.66120843190941,22,R,2,H,80,V,56.7113692548978,226,72.2487306945958,275,243,40.3971397432149,63.7031819027619,273,0,0,0,0,0,0,0,0,2017070713
2017070708,0800,18.66,3.57359313113054,20.64,R,2,H,80,V,40.3971397432149,223,42.7277439591696,244,258,53.6038969669582,41.9508758871847,208,0,0,0,0,0,0,0,0,2017070714
2017070709,0900,12.3,3.74450410696722,13.92,R,2,H,80,V,43.5046120311545,137,38.8434035992451,159,174,38.8434035992451,66.0337861187166,145,0,0,0,0,0,0,0,0,2017070715
2017070710,1000,6.02,3.51144368537175,7.6,R,2,H,80,V,45.0583481751243,73,44.2814801031394,84,95,44.2814801031394,41.9508758871847,49,0,0,0,0,0,0,0,0,2017070716
2017070711,1100,0.92,3.35607007097477,2.16,R,2,H,80,V,43.5046120311545,7,40.3971397432149,12,27,41.9508758871847,41.9508758871847,0,0,0,0,0,0,0,0,0,2017070717
2017070712,1200,2.64,5.39146441957521,5.68,R,2,H,80,V,95.5547728541428,71,63.7031819027619,28,0,41.9508758871847,68.3643903346713,33,0,0,0,0,0,0,0,0,2017070718
2017070713,1300,1.14,6.37031819027619,3.28,R,2,H,80,V,83.9017517743693,7,80.7942794864297,4,5,77.6868071984901,76.1330710545203,41,0,0,0,0,0,0,0,0,2017070719
2017070714,1400,0.88,6.15279513012042,3.04,R,2,H,80,V,75.3562029825354,0,78.463675270475,6,38,80.0174114144448,73.8024668385656,0,0,0,0,0,0,0,0,0,2017070720
2017070715,1500,0.52,5.74882373268827,1.04,R,2,H,80,V,69.9181264786411,5,76.1330710545203,13,0,70.694994550626,70.694994550626,8,0,0,0,0,0,0,0,0,2017070721
2017070716,1600,1.94,5.82651053988676,2.8,R,2,H,80,V,73.8024668385656,26,71.4718626226109,19,17,75.3562029825354,70.694994550626,35,0,0,0,0,0,0,0,0,2017070722
2017070717,1700,5.46,5.85758526276615,6.96,R,2,H,80,V,73.8024668385656,73,73.0255987665807,58,55,73.8024668385656,72.2487306945958,87,0,0,0,0,0,0,0,0,2017070723
2017070718,1800,9.88,5.95080943140434,11.76,R,2,H,80,V,71.4718626226109,127,71.4718626226109,111,109,76.1330710545203,78.463675270475,147,0,0,0,0,0,0,0,0,2017070800
2017070719,1900,16.84,6.19940721443951,20.16,R,2,H,80,V,76.9099391265052,222,76.1330710545203,197,171,75.3562029825354,81.5711475584146,252,0,0,0,0,0,0,0,0,2017070801
2017070720,2000,24,5.43807650389431,26.08,R,2,H,80,V,66.0337861187166,315,64.4800499747468,291,268,71.4718626226109,69.9181264786411,326,0,0,0,0,0,0,0,0,2017070802
2017070721,2100,21.78,3.37160743241447,23.36,R,2,H,80,V,42.7277439591696,282,45.0583481751243,276,239,44.2814801031394,36.5127993832904,292,0,0,0,0,0,0,0,0,2017070803
2017070722,2200,4.82,0.699181264786411,16,R,2,H,80,V,6.21494457587921,18,1.5537361439698,11,200,24.8597783035168,2.3306042159547,12,0,0,0,0,0,0,0,0,2017070804
2017070723,2300,1.02,0.23306042159547,1.44,R,2,H,80,V,4.66120843190941,18,2.3306042159547,11,11,2.3306042159547,2.3306042159547,11,0,0,0,0,0,0,0,0,2017070805
2017070724,2400,6.14,0.885629602062787,7.76,R,2,H,80,V,12.4298891517584,97,12.4298891517584,97,84,14.7604933677131,4.66120843190941,29,0,0,0,0,0,0,0,0,2017070806
2017070801,0100,1.7,0.388434035992451,2.24,R,2,H,80,V,5.43807650389431,18,6.99181264786411,28,28,5.43807650389431,1.5537361439698,11,0,0,0,0,0,0,0,0,2017070807
2017070802,0200,11.5,3.09193492649991,30.8,R,2,H,80,V,52.8270288949733,161,6.21494457587921,18,11,2.3306042159547,93.2241686381881,385,0,0,0,0,0,0,0,0,2017070808
2017070803,0300,21.52,3.66681729976873,22.88,R,2,H,80,V,40.3971397432149,270,45.8352162471092,275,245,55.157633110928,41.9508758871847,286,0,0,0,0,0,0,0,0,2017070809
2017070804,0400,23.7,3.44929423961296,24.16,R,2,H,80,V,41.9508758871847,295,46.6120843190941,302,294,42.7277439591696,41.1740078151998,294,0,0,0,0,0,0,0,0,2017070810
2017070805,0500,23.48,3.01424811930142,23.92,R,2,H,80,V,37.2896674552753,293,35.7359313113055,291,299,40.3971397432149,37.2896674552753,291,0,0,0,0,0,0,0,0,2017070811
2017070806,0600,23.42,3.09193492649991,23.84,R,2,H,80,V,38.8434035992451,292,38.0665355272602,292,298,39.62027167123,38.0665355272602,289,0,0,0,0,0,0,0,0,2017070812
2017070807,0700,21.3,3.07639756506021,23.28,R,2,H,80,V,37.2896674552753,271,38.8434035992451,279,291,43.5046120311545,34.1821951673356,224,0,0,0,0,0,0,0,0,2017070813
2017070808,0800,17.38,4.33492384167575,19.12,R,2,H,80,V,52.8270288949733,225,55.157633110928,196,239,62.926313830777,45.8352162471092,209,0,0,0,0,0,0,0,0,2017070814
2017070809,0900,12.04,3.38714479385417,14.64,R,2,H,80,V,44.2814801031394,145,41.9508758871847,160,183,42.7277439591696,40.3971397432149,114,0,0,0,0,0,0,0,0,2017070815
2017070810,1000,5.4,3.68235466120843,7.44,R,2,H,80,V,51.2732927510035,65,44.2814801031394,72,93,40.3971397432149,48.1658204630639,40,0,0,0,0,0,0,0,0,2017070816
2017070811,1100,1.42,4.30384911879635,2.16,R,2,H,80,V,52.0501608229884,8,47.388952391079,10,26,46.6120843190941,69.1412584066562,27,0,0,0,0,0,0,0,0,2017070817
2017070812,1200,0.08,3.9309524442436,0.32,R,2,H,80,V,48.9426885350488,0,51.2732927510035,4,0,46.6120843190941,49.7195566070337,0,0,0,0,0,0,0,0,0,2017070818
2017070813,1300,0.04,3.9464898056833,0.16,R,2,H,80,V,47.388952391079,0,48.9426885350488,2,0,51.2732927510035,49.7195566070337,0,0,0,0,0,0,0,0,0,2017070819
2017070814,1400,0,1.19637683085675,0,R,2,H,80,V,6.99181264786411,0,11.6530210797735,0,0,34.9590632393206,6.21494457587921,0,0,0,0,0,0,0,0,0,2017070820
2017070815,1500,0,0.637031819027619,0,R,2,H,80,V,6.99181264786411,0,11.6530210797735,0,0,6.99181264786411,6.21494457587921,0,0,0,0,0,0,0,0,0,2017070821
2017070816,1600,0,0.621494457587921,0,R,2,H,80,V,6.21494457587921,0,9.32241686381881,0,0,9.32241686381881,6.21494457587921,0,0,0,0,0,0,0,0,0,2017070822
2017070817,1700,0,0.714718626226109,0,R,2,H,80,V,6.21494457587921,0,6.21494457587921,0,0,11.6530210797735,11.6530210797735,0,0,0,0,0,0,0,0,0,2017070823
2017070818,1800,0,0.574882373268827,0,R,2,H,80,V,6.21494457587921,0,5.43807650389431,0,0,6.21494457587921,10.8761530077886,0,0,0,0,0,0,0,0,0,2017070900
2017070819,1900,0,0.559345011829129,0,R,2,H,80,V,10.0992849358037,0,6.21494457587921,0,0,5.43807650389431,6.21494457587921,0,0,0,0,0,0,0,0,0,2017070901
2017070820,2000,0.1,0.512732927510035,0.4,R,2,H,80,V,10.0992849358037,5,5.43807650389431,0,0,5.43807650389431,4.66120843190941,0,0,0,0,0,0,0,0,0,2017070902
2017070821,2100,0.6,0.31074722879396,1.2,R,2,H,80,V,6.21494457587921,15,4.66120843190941,4,0,4.66120843190941,0,11,0,0,0,0,0,0,0,0,2017070903
2017070822,2200,1.02,0.201985698716074,1.44,R,2,H,80,V,3.88434035992451,18,2.3306042159547,11,11,1.5537361439698,2.3306042159547,11,0,0,0,0,0,0,0,0,2017070904
2017070823,2300,1.02,0.201985698716074,1.44,R,2,H,80,V,2.3306042159547,11,4.66120843190941,18,11,1.5537361439698,1.5537361439698,11,0,0,0,0,0,0,0,0,2017070905
2017070824,2400,1.04,0.217523060155772,1.44,R,2,H,80,V,2.3306042159547,11,4.66120843190941,18,11,2.3306042159547,1.5537361439698,12,0,0,0,0,0,0,0,0,2017070906
2017070901,0100,1.02,0.217523060155772,1.44,R,2,H,80,V,1.5537361439698,11,4.66120843190941,18,11,2.3306042159547,2.3306042159547,11,0,0,0,0,0,0,0,0,2017070907
2017070902,0200,6.26,0.963316409261277,7.76,R,2,H,80,V,12.4298891517584,97,14.7604933677131,97,89,14.7604933677131,6.21494457587921,30,0,0,0,0,0,0,0,0,2017070908
2017070903,0300,2,0.435046120311545,2.24,R,2,H,80,V,4.66120843190941,18,7.76868071984901,28,28,6.21494457587921,3.1074722879396,26,0,0,0,0,0,0,0,0,2017070909
2017070904,0400,2.9,0.357359313113055,3.28,R,2,H,80,V,3.88434035992451,35,7.76868071984901,41,35,3.1074722879396,3.1074722879396,34,0,0,0,0,0,0,0,0,2017070910
2017070905,0500,2.88,0.341821951673356,3.28,R,2,H,80,V,3.1074722879396,34,7.76868071984901,41,34,3.1074722879396,3.1074722879396,35,0,0,0,0,0,0,0,0,2017070911
2017070906,0600,2.82,0.388434035992451,3.28,R,2,H,80,V,3.1074722879396,34,3.1074722879396,34,41,8.54554879183391,4.66120843190941,32,0,0,0,0,0,0,0,0,2017070912
2017070907,0700,1.56,0.637031819027619,2.64,R,2,H,80,V,5.43807650389431,14,5.43807650389431,20,33,10.0992849358037,10.8761530077886,11,0,0,0,0,0,0,0,0,2017070913
2017070908,0800,0.02,0.559345011829129,0.08,R,2,H,80,V,5.43807650389431,0,6.21494457587921,0,0,5.43807650389431,10.8761530077886,1,0,0,0,0,0,0,0,0,2017070914
2017070909,0900,0,0.574882373268827,0,R,2,H,80,V,10.8761530077886,0,5.43807650389431,0,0,6.21494457587921,6.21494457587921,0,0,0,0,0,0,0,0,0,2017070915
2017070910,1000,9.46,4.86319413062548,25.36,R,2,H,80,V,97.8853770700975,156,6.21494457587921,0,0,5.43807650389431,133.621308381403,317,0,0,0,0,0,0,0,0,2017070916
2017070911,1100,1.62,5.5002259496531,2.8,R,2,H,80,V,71.4718626226109,13,69.9181264786411,33,35,65.2569180467317,68.3643903346713,0,0,0,0,0,0,0,0,0,2017070917
2017070912,1200,2.86,6.35478082883649,6.16,R,2,H,80,V,83.1248837023844,44,97.1085089981126,77,8,67.5875222626864,69.9181264786411,14,0,0,0,0,0,0,0,0,2017070918
2017070913,1300,0.64,5.68667428692948,0.88,R,2,H,80,V,71.4718626226109,8,72.2487306945958,11,5,69.9181264786411,70.694994550626,8,0,0,0,0,0,0,0,0,2017070919
2017070914,1400,4.58,5.73328637124857,9.44,R,2,H,80,V,68.3643903346713,27,68.3643903346713,27,57,73.0255987665807,76.9099391265052,118,0,0,0,0,0,0,0,0,2017070920
2017070915,1500,2.22,6.23048193731891,4,R,2,H,80,V,75.3562029825354,35,76.9099391265052,10,50,77.6868071984901,81.5711475584146,16,0,0,0,0,0,0,0,0,2017070921
2017070916,1600,7.32,6.02849623860283,11.2,R,2,H,80,V,74.5793349105505,53,74.5793349105505,52,140,73.0255987665807,79.2405433424599,121,0,0,0,0,0,0,0,0,2017070922
2017070917,1700,7.54,5.93527206996464,8.72,R,2,H,80,V,72.2487306945958,102,74.5793349105505,86,80,74.5793349105505,75.3562029825354,109,0,0,0,0,0,0,0,0,2017070923
2017070918,1800,12.14,5.73328637124857,16.16,R,2,H,80,V,72.2487306945958,202,69.9181264786411,112,123,73.8024668385656,70.694994550626,170,0,0,0,0,0,0,0,0,2017071000
2017070919,1900,14.46,3.82219091416571,23.44,R,2,H,80,V,49.7195566070337,239,66.0337861187166,293,190,69.9181264786411,5.43807650389431,1,0,0,0,0,0,0,0,0,2017071001
2017070920,2000,0.86,0.512732927510035,1.44,R,2,H,80,V,5.43807650389431,15,10.0992849358037,18,4,5.43807650389431,4.66120843190941,6,0,0,0,0,0,0,0,0,2017071002
2017070921,2100,0.52,0.295209867354262,0.88,R,2,H,80,V,3.1074722879396,8,4.66120843190941,4,3,5.43807650389431,1.5537361439698,11,0,0,0,0,0,0,0,0,2017071003
2017070922,2200,1.02,0.217523060155772,1.44,R,2,H,80,V,2.3306042159547,11,1.5537361439698,11,18,4.66120843190941,2.3306042159547,11,0,0,0,0,0,0,0,0,2017071004
2017070923,2300,1.02,0.217523060155772,1.44,R,2,H,80,V,2.3306042159547,11,1.5537361439698,11,18,4.66120843190941,2.3306042159547,11,0,0,0,0,0,0,0,0,2017071005
2017070924,2400,6.3,0.994391132140673,7.84,R,2,H,80,V,13.9836252957282,97,14.7604933677131,98,90,16.3142295116829,4.66120843190941,30,0,0,0,0,0,0,0,0,2017071006
2017071001,0100,1.7,0.403971397432149,2.24,R,2,H,80,V,4.66120843190941,18,6.21494457587921,28,28,6.99181264786411,2.3306042159547,11,0,0,0,0,0,0,0,0,2017071007
2017071002,0200,18.98,4.81658204630639,37.84,R,2,H,80,V,90.1166963502485,294,13.2067572237433,97,85,15.537361439698,121.968287301629,473,0,0,0,0,0,0,0,0,2017071008
2017071003,0300,25.32,6.75875222626864,28.48,R,2,H,80,V,70.694994550626,285,82.3480156303995,298,356,101.769717430022,83.1248837023844,327,0,0,0,0,0,0,0,0,2017071009
2017071004,0400,24.14,3.04532284218081,24.56,R,2,H,80,V,38.0665355272602,300,39.62027167123,307,300,37.2896674552753,37.2896674552753,300,0,0,0,0,0,0,0,0,2017071010
2017071005,0500,23.72,2.98317339642202,24.08,R,2,H,80,V,37.2896674552753,294,39.62027167123,301,298,37.2896674552753,34.9590632393206,293,0,0,0,0,0,0,0,0,2017071011
2017071006,0600,23.56,2.92102395066323,23.92,R,2,H,80,V,35.7359313113055,293,34.9590632393206,293,299,39.62027167123,35.7359313113055,293,0,0,0,0,0,0,0,0,2017071012
2017071007,0700,22.72,3.54251840825115,23.6,R,2,H,80,V,45.8352162471092,281,45.8352162471092,285,295,40.3971397432149,45.0583481751243,275,0,0,0,0,0,0,0,0,2017071013
2017071008,0800,19.26,3.34053270953507,21.68,R,2,H,80,V,38.8434035992451,232,41.1740078151998,250,271,45.0583481751243,41.9508758871847,210,0,0,0,0,0,0,0,0,2017071014
2017071009,0900,13.78,4.17955022727877,15.44,R,2,H,80,V,41.1740078151998,145,41.1740078151998,164,193,44.2814801031394,82.3480156303995,187,0,0,0,0,0,0,0,0,2017071015
2017071010,1000,11.24,5.81097317844706,14.64,R,2,H,80,V,69.1412584066562,124,67.5875222626864,142,183,82.3480156303995,71.4718626226109,113,0,0,0,0,0,0,0,0,2017071016
2017071011,1100,5.36,5.64006220261038,7.2,R,2,H,80,V,70.694994550626,57,69.1412584066562,73,90,69.9181264786411,72.2487306945958,48,0,0,0,0,0,0,0,0,2017071017
2017071012,1200,1.72,5.77989845556766,2.4,R,2,H,80,V,70.694994550626,13,73.0255987665807,28,30,69.9181264786411,75.3562029825354,15,0,0,0,0,0,0,0,0,2017071018
2017071013,1300,0.46,6.13725776868072,0.96,R,2,H,80,V,81.5711475584146,9,75.3562029825354,1,12,78.463675270475,71.4718626226109,1,0,0,0,0,0,0,0,0,2017071019
2017071014,1400,4.46,8.46786198463542,9.28,R,2,H,80,V,174.018448124618,116,78.463675270475,23,26,66.0337861187166,104.877189717962,58,0,0,0,0,0,0,0,0,2017071020
2017071015,1500,4.56,8.6543103219118,6.72,R,2,H,80,V,128.183231877509,84,102.546585502007,45,16,82.3480156303995,119.637683085675,83,0,0,0,0,0,0,0,0,2017071021
2017071016,1600,5.78,8.49893670751482,8.8,R,2,H,80,V,110.315266221856,78,132.844440309418,110,1,66.0337861187166,115.75334272575,100,0,0,0,0,0,0,0,0,2017071022
2017071017,1700,9.24,8.91844546638666,12.32,R,2,H,80,V,124.298891517584,139,148.381801749116,154,87,103.323453573992,69.9181264786411,82,0,0,0,0,0,0,0,0,2017071023
2017071018,1800,14.68,9.4622531167761,19.44,R,2,H,80,V,76.1330710545203,133,115.75334272575,169,243,183.340864988437,97.8853770700975,189,0,0,0,0,0,0,0,0,2017071100
2017071019,1900,21.74,9.4001036710173,26.48,R,2,H,80,V,73.8024668385656,226,128.183231877509,278,252,140.613121029267,127.406363805524,331,0,0,0,0,0,0,0,0,2017071101
2017071020,2000,27.58,7.24041043089928,29.04,R,2,H,80,V,66.0337861187166,352,115.75334272575,363,307,113.422738509796,66.8106541907015,357,0,0,0,0,0,0,0,0,2017071102
2017071021,2100,23.42,3.55805576969085,27.92,R,2,H,80,V,39.62027167123,282,38.8434035992451,257,349,69.9181264786411,29.5209867354262,283,0,0,0,0,0,0,0,0,2017071103
2017071022,2200,4.88,0.776868071984901,16.24,R,2,H,80,V,2.3306042159547,11,2.3306042159547,12,203,28.7441186634413,5.43807650389431,18,0,0,0,0,0,0,0,0,2017071104
2017071023,2300,1.02,0.170910975836678,1.44,R,2,H,80,V,1.5537361439698,11,2.3306042159547,11,11,1.5537361439698,3.1074722879396,18,0,0,0,0,0,0,0,0,2017071105
2017071024,2400,6.08,0.870092240623089,7.76,R,2,H,80,V,11.6530210797735,97,11.6530210797735,97,81,13.9836252957282,6.21494457587921,29,0,0,0,0,0,0,0,0,2017071106
2017071101,0100,1.7,0.435046120311545,2.24,R,2,H,80,V,3.88434035992451,18,6.21494457587921,28,28,9.32241686381881,2.3306042159547,11,0,0,0,0,0,0,0,0,2017071107
2017071102,0200,11.6,3.09193492649991,29.6,R,2,H,80,V,60.5957096148223,181,6.21494457587921,18,11,2.3306042159547,85.4554879183391,370,0,0,0,0,0,0,0,0,2017071108
2017071103,0300,22.02,3.30945798665568,22.8,R,2,H,80,V,40.3971397432149,269,41.1740078151998,273,274,43.5046120311545,40.3971397432149,285,0,0,0,0,0,0,0,0,2017071109
2017071104,0400,23.7,3.40268215529387,24.16,R,2,H,80,V,41.9508758871847,294,41.9508758871847,296,302,44.2814801031394,41.9508758871847,293,0,0,0,0,0,0,0,0,2017071110
2017071105,0500,23.9,3.83772827560541,25.44,R,2,H,80,V,40.3971397432149,289,41.1740078151998,290,298,42.7277439591696,67.5875222626864,318,0,0,0,0,0,0,0,0,2017071111
2017071106,0600,24.74,4.61459634759031,27.76,R,2,H,80,V,62.1494457587921,276,58.2651053988676,315,347,67.5875222626864,42.7277439591696,299,0,0,0,0,0,0,0,0,2017071112
2017071107,0700,22.48,3.1696217336984,22.96,R,2,H,80,V,40.3971397432149,284,38.8434035992451,281,287,40.3971397432149,38.8434035992451,272,0,0,0,0,0,0,0,0,2017071113
2017071108,0800,19.06,3.29392062521598,21.04,R,2,H,80,V,41.1740078151998,229,48.9426885350488,263,260,38.0665355272602,36.5127993832904,201,0,0,0,0,0,0,0,0,2017071114
2017071109,0900,11.72,3.24730854089689,14.24,R,2,H,80,V,41.9508758871847,142,40.3971397432149,156,178,38.8434035992451,41.1740078151998,110,0,0,0,0,0,0,0,0,2017071115
2017071110,1000,5.08,3.29392062521598,7.36,R,2,H,80,V,43.5046120311545,57,40.3971397432149,71,92,40.3971397432149,40.3971397432149,34,0,0,0,0,0,0,0,0,2017071116
2017071111,1100,4.22,3.1696217336984,6.4,R,2,H,80,V,38.8434035992451,78,41.1740078151998,41,12,39.62027167123,38.8434035992451,80,0,0,0,0,0,0,0,0,2017071117
2017071112,1200,2.84,4.95641829926367,7.12,R,2,H,80,V,43.5046120311545,27,46.6120843190941,15,11,45.0583481751243,112.645870437811,89,0,0,0,0,0,0,0,0,2017071118
2017071113,1300,8.44,5.57791275685159,9.12,R,2,H,80,V,67.5875222626864,114,68.3643903346713,110,103,76.1330710545203,66.8106541907015,95,0,0,0,0,0,0,0,0,2017071119
2017071114,1400,6.92,5.32931497381642,11.2,R,2,H,80,V,64.4800499747468,84,64.4800499747468,140,121,69.9181264786411,67.5875222626864,1,0,0,0,0,0,0,0,0,2017071120
2017071115,1500,1.14,5.60898747973099,2.4,R,2,H,80,V,73.8024668385656,0,65.2569180467317,19,30,69.1412584066562,72.2487306945958,8,0,0,0,0,0,0,0,0,2017071121
2017071116,1600,14.22,5.5002259496531,24.48,R,2,H,80,V,65.2569180467317,223,68.3643903346713,119,63,74.5793349105505,66.8106541907015,306,0,0,0,0,0,0,0,0,2017071122
2017071117,1700,29.16,5.09625455222095,29.6,R,2,H,80,V,62.926313830777,367,63.7031819027619,367,354,62.1494457587921,66.0337861187166,370,0,0,0,0,0,0,0,0,2017071123
2017071118,1800,23.04,5.22055344373853,28.96,R,2,H,80,V,66.8106541907015,329,66.8106541907015,357,362,53.6038969669582,73.8024668385656,104,0,0,0,0,0,0,0,0,2017071200
2017071119,1900,13.54,5.45361386533401,16.96,R,2,H,80,V,64.4800499747468,190,73.8024668385656,157,118,73.0255987665807,61.3725776868072,212,0,0,0,0,0,0,0,0,2017071201
2017071120,2000,19.76,4.53690954039182,21.04,R,2,H,80,V,55.9345011829129,251,64.4800499747468,263,239,62.926313830777,43.5046120311545,235,0,0,0,0,0,0,0,0,2017071202
2017071121,2100,20.78,3.37160743241447,21.44,R,2,H,80,V,41.9508758871847,262,46.6120843190941,260,249,44.2814801031394,35.7359313113055,268,0,0,0,0,0,0,0,0,2017071203
2017071122,2200,3.72,0.466120843190941,11.6,R,2,H,80,V,2.3306042159547,11,3.88434035992451,19,145,15.537361439698,1.5537361439698,11,0,0,0,0,0,0,0,0,2017071204
2017071123,2300,1.02,0.23306042159547,1.44,R,2,H,80,V,2.3306042159547,11,1.5537361439698,11,18,5.43807650389431,2.3306042159547,11,0,0,0,0,0,0,0,0,2017071205
2017071124,2400,1.02,0.186448337276376,1.44,R,2,H,80,V,2.3306042159547,11,1.5537361439698,11,18,3.88434035992451,1.5537361439698,11,0,0,0,0,0,0,0,0,2017071206
2017071201,0100,1.12,0.23306042159547,1.44,R,2,H,80,V,1.5537361439698,12,2.3306042159547,11,18,3.88434035992451,3.88434035992451,15,0,0,0,0,0,0,0,0,2017071207
2017071202,0200,15,3.32499534809538,26.24,R,2,H,80,V,76.1330710545203,240,14.7604933677131,98,84,16.3142295116829,59.0419734708525,328,0,0,0,0,0,0,0,0,2017071208
2017071203,0300,22.34,3.35607007097477,22.72,R,2,H,80,V,38.8434035992451,274,45.0583481751243,284,277,48.9426885350488,34.9590632393206,282,0,0,0,0,0,0,0,0,2017071209
2017071204,0400,23.32,3.01424811930142,23.76,R,2,H,80,V,35.7359313113055,289,39.62027167123,297,291,38.0665355272602,37.2896674552753,289,0,0,0,0,0,0,0,0,2017071210
2017071205,0500,19.98,3.48036896249236,21.44,R,2,H,80,V,49.7195566070337,245,53.6038969669582,268,249,41.1740078151998,29.5209867354262,237,0,0,0,0,0,0,0,0,2017071211
2017071206,0600,19.54,3.51144368537175,20.08,R,2,H,80,V,31.8515909513809,235,45.8352162471092,251,243,48.1658204630639,49.7195566070337,248,0,0,0,0,0,0,0,0,2017071212
2017071207,0700,18.7,3.74450410696722,20.48,R,2,H,80,V,63.7031819027619,256,31.074722879396,196,241,50.4964246790186,41.9508758871847,242,0,0,0,0,0,0,0,0,2017071213
2017071208,0800,16.16,3.43375687817326,19.6,R,2,H,80,V,64.4800499747468,206,29.5209867354262,202,245,34.1821951673356,43.5046120311545,155,0,0,0,0,0,0,0,0,2017071214
2017071209,0900,11.72,3.30945798665568,14.08,R,2,H,80,V,44.2814801031394,134,40.3971397432149,155,176,35.7359313113055,45.0583481751243,121,0,0,0,0,0,0,0,0,2017071215
2017071210,1000,5.24,3.60466785400994,7.2,R,2,H,80,V,38.8434035992451,48,41.1740078151998,67,90,41.1740078151998,59.0419734708525,57,0,0,0,0,0,0,0,0,2017071216
2017071211,1100,3.26,3.44929423961296,4.8,R,2,H,80,V,42.7277439591696,47,41.1740078151998,2,60,41.9508758871847,46.6120843190941,54,0,0,0,0,0,0,0,0,2017071217
2017071212,1200,5.56,3.34053270953507,9.68,R,2,H,80,V,44.2814801031394,51,41.1740078151998,31,75,40.3971397432149,41.1740078151998,121,0,0,0,0,0,0,0,0,2017071218
2017071213,1300,5.22,3.77557882984662,6.88,R,2,H,80,V,47.388952391079,32,48.1658204630639,73,86,47.388952391079,45.8352162471092,70,0,0,0,0,0,0,0,0,2017071219
2017071214,1400,1.96,3.66681729976873,5.68,R,2,H,80,V,44.2814801031394,15,49.7195566070337,8,4,47.388952391079,41.9508758871847,71,0,0,0,0,0,0,0,0,2017071220
2017071215,1500,4.04,4.94088093782397,7.84,R,2,H,80,V,86.232355990324,69,45.8352162471092,21,98,38.8434035992451,76.1330710545203,14,0,0,0,0,0,0,0,0,2017071221
2017071216,1600,1.62,5.39146441957521,3.76,R,2,H,80,V,66.8106541907015,24,71.4718626226109,4,47,66.0337861187166,65.2569180467317,6,0,0,0,0,0,0,0,0,2017071222
2017071217,1700,3.56,5.77989845556766,5.36,R,2,H,80,V,73.0255987665807,51,71.4718626226109,35,25,71.4718626226109,73.0255987665807,67,0,0,0,0,0,0,0,0,2017071223
2017071218,1800,11.52,6.05957096148223,13.44,R,2,H,80,V,73.8024668385656,125,75.3562029825354,153,130,76.9099391265052,76.9099391265052,168,0,0,0,0,0,0,0,0,2017071300
2017071219,1900,16.36,5.43807650389431,19.68,R,2,H,80,V,66.8106541907015,215,66.0337861187166,187,170,66.0337861187166,73.0255987665807,246,0,0,0,0,0,0,0,0,2017071301
